mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
rno-miR-9a-5p,NM_001107650,Ercc8,(((((((.(((..((((((((..&.))))))))..)))...))))))).,1723,1761,0.8717948717948718,-19.7,1,0.000347918,0.471,-0.5775854875,0.010501382499999986,-10.887143297644894,18,25,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107650,Ercc8,((((((((..(((((((((....&))))))))))))))))).,536,554,1.0,-18.7,1,0.002591737,0.515,2.268497544444444,2.11571701,-6.236470572775607,17,18,17,CDS,,0,0
rno-miR-9a-5p,NM_001107651,Depdc1b,.(((((((((.((..((((....&.))))..)).))))))))).,593,621,0.8461538461538461,-16.8,1,0.003123269,0.412,1.3279446888888888,1.59293448125,-8.21038879053851,15,20,9,CDS,,0,0
rno-miR-9a-5p,NM_001107652,Snx18,(((((((((((((((((((....&)).)))))))))......)))))))).,2357,2384,0.8461538461538461,-16.8,1,0.0001457269,0.529,0.7462641384615384,1.4484194350000004,-3.937574446201665,19,27,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107653,Slc45a2,.(((.((((((((((((((((.(&).))))))))))..................)))))).))).,1553,1594,0.8461538461538461,-18.7,1,0.001114784,0.426,2.0048050470588237,1.2520512250000002,-7.91236201216959,20,41,10,CDS,,0,0
rno-miR-9a-5p,NM_001107653,Slc45a2,((((((((..((((.(((.....&.))).))))...)))))))).,387,419,0.8461538461538461,-17.7,1,2.849372e-06,0.412,1.317245175,1.6029077025000005,-6.971920133026242,15,21,8,CDS,,0,0
rno-miR-9a-5p,NM_001107654,RGD1306502,..(((((((.((((((((.....&.)))))))).))))))).,511,554,0.9230769230769231,-21.0,1,0.03230784,0.574,0.620293875,-0.07657268750000001,-6.199507187700468,15,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001107655,Drosha,(((((((((((.(((((.((((.&)))).))))).))))))))))).,2746,2769,1.0,-25.5,1,0.0007194874,0.485,2.5361016363636364,2.30185085525,-7.284377755798021,20,23,11,CDS,,0,0
rno-miR-9a-5p,NM_001107655,Drosha,(((.((((((.((((((((((..&.)))))))))))))))).))).,3658,3710,0.9230769230769231,-25.0,1,4.875234e-05,0.456,2.5456206000000003,2.0928066848749998,-9.794371196571205,19,22,16,CDS,,0,0
rno-miR-9a-5p,NM_001107657,Myo10,(((((((((..(((((((((((.&))))))..)))))........))))))))).,1224,1255,0.8461538461538461,-18.6,1,0.0008245574,0.544,2.4434392153846147,1.775264837625,-8.004855389940193,20,31,9,5UTR,,0,0
rno-miR-9a-5p,NM_001107657,Myo10,((((((.((.(((((((.(....&).))))))).)).)))))).,3059,3079,0.8461538461538461,-18.1,1,0.007409834,0.412,1.3539902857142858,1.4171049690000004,-6.723767449401163,16,20,7,CDS,,0,0
rno-miR-9a-5p,NM_001107657,Myo10,(((((.(((((((.(((((.((.&)).))))))))))))))))).,1611,1632,0.8923076923076922,-18.3,1,0.00844264,0.456,1.3763077142857143,1.92073599125,-6.695373124915117,19,21,17,CDS,,0,0
rno-miR-9a-5p,NM_001107659,Sema5a,((((((((((((((((.((....&))))))))))))))).))).,450,470,0.8461538461538461,-18.9,1,0.02572737,0.294,0.5443225529411765,0.18426885875000004,-3.937574446201665,18,20,15,5UTR,,0,0
rno-miR-9a-5p,NM_001107659,Sema5a,.((.((((((.((.(((((((.(&).))))))).)))))))).)).,1819,1841,0.8461538461538461,-18.7,1,0.00310543,0.471,1.9041965714285713,1.6150547525000003,-10.506961505247066,18,22,8,CDS,,0,0
rno-miR-9a-5p,NM_001107662,Phc3,.(((((((((((..(((.(((((&))))))))..))))))))))).,2402,2424,0.9230769230769231,-19.5,1,0.02661389,0.471,1.4417255909090907,1.3664110437500003,-5.9392953675437665,19,22,11,CDS,,0,0
rno-miR-9a-5p,NM_001107664,Hps3,((((((....((((((((..(((&)))..)))))))).....)))))).,1652,1677,0.9230769230769231,-22.6,1,0.002865021,0.5,1.1604373749999999,1.1033186585,-10.093792036827557,17,25,8,CDS,,0,0
rno-miR-9a-5p,NM_001107667,Ccdc39,..(((((((((((((((((((((&))))))))))......)))...)))))))).,2477,2508,0.9230769230769231,-18.7,1,0.001608932,0.618,1.0902605,1.4256317237500005,-4.95700071937229,21,31,10,CDS,,0,0
rno-miR-9a-5p,NM_001107669,Plk4,....(((((((((.(((((((((&))))))))).)))..)))))).,1614,1636,1.0,-21.3,1,9.684668e-05,0.574,0.4836814366666667,0.609980937375,-10.403402386158335,18,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107670,Jade1,((.((((((((((((((((....&)))))))))..))))))).)).,578,600,1.0,-19.1,1,0.02745466,0.559,1.2831447222222225,1.5717452325,-5.495113920508112,18,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107673,Slc7a11,(((((((.(((((((((((((..&)))))..)))))))).))))))).,7675,7699,0.9230769230769231,-19.8,1,0.003640834,0.588,1.9271896666666664,2.1239621274999996,-6.251209375382295,20,24,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107674,Naa15,((((((((((...((((((....&))))))..)))))))))).,3492,3511,0.8461538461538461,-17.4,1,0.01549386,0.632,1.1191025,1.2887564687500004,-11.398282843874613,16,19,10,3UTR,,0,0
rno-miR-9a-5p,NM_001107682,Nmd3,(((((((((.(((.(((.((((.&)))).))))))))))))))).,573,594,0.8461538461538461,-17.9,1,0.007005771,0.529,2.4594184444444442,1.9949915587500002,-6.03692083205025,19,21,15,CDS,,0,0
rno-miR-9a-5p,NM_001107682,Nmd3,((((((((..(((((((.(....&).))))))).....)))))))).,1134,1157,0.8461538461538461,-17.8,1,0.07068773,0.456,1.8583853625,1.5181768975000003,-6.236470572775607,16,23,8,CDS,,0,0
rno-miR-9a-5p,NM_001107684,Rapgef2,(((((((((.((..(((((((..&))))))))).))))))).)).,968,989,0.8461538461538461,-17.6,1,0.002941422,0.471,0.8064008600000001,1.0795069099999999,-7.326051444716493,18,21,9,CDS,,0,0
rno-miR-9a-5p,NM_001107684,Rapgef2,(((((.(((...(((((((((..&)))))))))))).))))).,1873,1892,0.8461538461538461,-17.2,1,0.00196444,0.588,2.2747066666666664,1.64324533,-13.252617460729596,17,19,12,CDS,,0,0
rno-miR-9a-5p,NM_001107685,RGD1560010,((((((.(((((((..(((....&)))..))))))).)))))).,1459,1479,0.9230769230769231,-16.9,1,0.07706167,0.574,0.7287198571428571,0.16707869849999998,-6.449759621627232,16,20,7,3UTR,,0,1
rno-miR-9a-5p,NM_001107688,Ubqln4,...((((((((((.(((((((((&))))))))))))))).)))).,1680,1701,1.0,-23.2,1,0.004700938,0.515,2.2732125454545455,1.048531227875,-7.371380111199145,19,21,15,CDS,,0,0
rno-miR-9a-5p,NM_001107689,Ash1l,((((((((((((((((((((.((&)))))))))))....))))))))))).,1382,1409,1.0,-22.8,1,5.309299e-05,0.559,0.8163066666666666,1.08498929375,-3.937574446201665,22,27,11,CDS,,0,0
rno-miR-9a-5p,NM_001107689,Ash1l,(((((((((((((((((((....&)))))))))....)))))))))).,1085,1109,0.9230769230769231,-20.7,1,0.008319719,0.544,1.2975216521739132,1.0124626625000002,-3.937574446201665,19,24,10,CDS,,0,0
rno-miR-9a-5p,NM_001107689,Ash1l,(((((((((((...(((((....&)))))...))))))))))).,6499,6519,0.9615384615384616,-19.8,1,0.0001261492,0.456,1.971451181818182,2.09425919375,-9.430348285984671,16,20,11,CDS,,0,0
rno-miR-9a-5p,NM_001107691,Trim46,(((((.((((((((((((.....&)))))))))....))).))))).,1257,1280,0.8461538461538461,-19.5,1,0.001318535,0.471,0.8711487500000002,1.0601359287500003,-5.838533207394711,17,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001107695,Vps72,(((((((((.(((((((((.((.&.)).))))))...))).))))))))).,362,400,0.9230769230769231,-23.1,1,0.0154626,0.397,0.7005167500000001,1.2629647349999995,-5.180080914529843,20,27,9,CDS,,0,0
rno-miR-9a-5p,NM_001107697,Otud7b,(((((((((((((..(((..((.&))..)))..))))))))))))).,4665,4688,0.9487179487179488,-22.4,1,0.5715515,0.426,0.24484907692307695,0.04453524837499998,-5.529863923972706,18,23,13,3UTR,,0,1
rno-miR-9a-5p,NM_001107697,Otud7b,(((((((.(((((((.(((((..&))))).))))))))))).))).,1166,1188,0.8153846153846154,-17.6,1,0.0008034083,0.471,0.9036811428571427,1.7926802087499998,-6.484258455685908,19,22,11,CDS,,0,1
rno-miR-9a-5p,NM_001107700,Prcc,..((((((((((((.((((.(((&.))))))))))))))))))).,1491,1521,0.8461538461538461,-20.2,1,0.001884233,0.485,0.7607718666666666,0.66823177325,-5.692450279622925,19,21,19,CDS,,0,0
rno-miR-9a-5p,NM_001107700,Prcc,(((((((((.(((((((((.(((&))).))))))........)))..))))))))).,1416,1449,0.9230769230769231,-17.1,1,0.1259962,0.529,1.1168945588235297,0.9922299950000002,-5.180080914529843,21,33,9,CDS,,0,0
rno-miR-9a-5p,NM_001107701,Lrrc71,....((((((((..(((((....&)))))..)))))))).,2877,2893,0.8461538461538461,-18.5,1,0.00013678,0.426,0.36349403750000003,0.30490345999999996,-11.692532998824579,13,16,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107707,Slc22a15,(((((((((((((((((((((..&))))))))............................)))))))).))))).,1218,1269,0.9230769230769231,-19.8,1,4.778442e-06,0.471,0.11275418399999997,0.02024436375,-3.937574446201665,21,51,8,CDS,,0,0
rno-miR-9a-5p,NM_001107707,Slc22a15,((((((((.....(((((.((((&)))).))))).....)))))))).,1963,1987,0.8461538461538461,-19.8,1,0.000310746,0.485,1.2356065249999997,1.3531183,-13.697178970448556,17,24,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107709,Ap4b1,(((((((.(((((.((((((((.&))))))))))))).))))))).,1431,1453,1.0,-20.5,1,2.667121e-05,0.441,1.575215,1.6936847675000002,-7.1080492929027015,20,22,13,CDS,,0,0
rno-miR-9a-5p,NM_001107711,Mov10,.((((((((((((.(((((....&))))))))))..))))))).,427,447,0.9230769230769231,-18.0,1,0.003320266,0.471,0.5401292928571428,0.3901278924999999,-4.650164754877524,17,20,10,CDS,,0,0
rno-miR-9a-5p,NM_001107712,Cttnbp2nl,(((((((((.(((.(((((....&.)))))..))).))))))))).,1231,1259,0.9230769230769231,-19.7,1,0.1120103,0.382,0.34122788888888894,0.26684883625,-6.03692083205025,17,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107712,Cttnbp2nl,(((((((((.(((.((((.....&)))).))).))))))))).,711,730,0.9230769230769231,-19.1,1,4.437268e-05,0.397,0.30313477777777775,0.047388542500000005,-6.03692083205025,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107712,Cttnbp2nl,((((((((((((((((((.(((.&))).))).)))))))))...)))))).,3930,3957,1.0,-19.0,1,0.0406627,0.618,1.826999590909091,1.33667157525,-3.937574446201665,21,27,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107714,Dennd2d,(((.((((..((((((((((...&.)))))))))))))).))).,1499,1538,1.0,-18.4,1,0.0002111614,0.5,0.03333201999999999,0.8341997475,-9.268492847734798,17,20,14,3UTR,,0,0
rno-miR-9a-5p,NM_001107715,Gpr61,..(((((((((((((((((((..&))))))))))))).......)))))).,2780,2807,1.0,-21.3,1,0.0004320761,0.618,0.5461153846153847,0.5780124999999999,-4.95700071937229,19,27,13,3UTR,,0,0
rno-miR-9a-5p,NM_001107717,Fndc7,....(((((((((((((.(((..&))).))))))))))))).,1231,1249,0.9230769230769231,-20.6,1,0.0003172391,0.485,1.7189696153846152,1.4991660499999997,-9.546562468637928,16,18,13,CDS,,0,0
rno-miR-9a-5p,NM_001107717,Fndc7,((((.((((.(((((((((....&.))))))))).)))).)))).,271,324,1.0,-20.5,1,0.00319023,0.485,0.309283,0.09664054624999999,-9.299118089342315,17,21,9,5UTR,,0,0
rno-miR-9a-5p,NM_001107720,Plppr5,(((((..((..(((((((((((.&)))))))))))..))..))))).,2660,2683,0.9230769230769231,-23.5,1,0.03082638,0.647,0.18237200000000006,0.4852776819999999,-11.44950068600456,18,23,11,3UTR,,0,0
rno-miR-9a-5p,NM_001107721,Abca4,((((((((......(((((((..&))))))))))))))).,4481,4497,1.0,-18.0,1,0.0006079294,0.353,0.5166365124999999,1.16941222125,-14.554018887968963,15,16,15,CDS,,0,0
rno-miR-9a-5p,NM_001107722,Bcar3,(((((((((((((..........&))))))))))))).,1863,1877,0.9230769230769231,-17.0,1,0.0001184027,0.441,0.017619730769230728,0.30542204187499994,-5.762913004276319,13,14,13,CDS,,0,0
rno-miR-9a-5p,NM_001107724,Tram1l1,(((((((((((((((((((((..&.))))).))))))))......)))))))).,400,447,0.8461538461538461,-22.3,1,0.0008093327,0.515,1.5075190857142862,1.5049344587500006,-3.937574446201665,21,30,8,CDS,,0,0
rno-miR-9a-5p,NM_001107727,Mttp,.((((((((.((((.(((((((.&))))))).))))...)))))))).,2578,2602,0.9230769230769231,-20.8,1,0.0001948757,0.485,1.0961332375000001,1.2164601196249998,-5.771280865935932,19,24,8,CDS,,0,0
rno-miR-9a-5p,NM_001107728,Rap1gds1,....((((((((((((.(((((.&))))))))).)))))))).,346,365,1.0,-19.2,1,0.001220466,0.544,0.4905362000000001,0.26884399999999997,-9.546562468637928,17,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107729,Ifi44,((.((((...(((((((((....&.))))))))).)))).)).,1386,1412,0.8461538461538461,-18.8,1,0.002133884,0.529,-0.18520055555555556,0.05113008375,-10.107644976262685,15,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107730,Kif5c,(((((.(((((((((((((....&.)))))))))))))))))).,1609,1644,1.0,-23.8,1,0.000142363,0.485,1.6997302615384615,1.7242291287500002,-5.838533207394711,18,20,18,CDS,,0,0
rno-miR-9a-5p,NM_001107732,Ccdc148,(((((((((.((((((((.((((&))))))))).)))...)))).))))).,695,722,0.9230769230769231,-18.5,1,0.0002141834,0.485,1.40117698,1.1455576560000003,-5.180080914529843,21,27,9,CDS,,0,0
rno-miR-9a-5p,NM_001107734,Tlk1,(((((((((((((((((((.(((&))).)))))...))))))))))).))).,785,813,0.9230769230769231,-20.7,1,0.1738917,0.662,0.9215764817391304,1.330633762,-3.937574446201665,22,28,11,CDS,,0,0
rno-miR-9a-5p,NM_001107734,Tlk1,..((((((((.(..(((((....&)))))..))))))))).,2930,2947,0.9230769230769231,-15.6,1,0.1434699,0.544,2.175387,1.9126881062499996,-9.92774572496929,14,17,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107735,Osbpl6,(((.(((((.(((((((((....&))))))))).))))).))).,798,818,0.9230769230769231,-17.8,1,0.03647088,0.515,2.9594241111111113,1.5685412487500001,-8.212103189489033,17,20,9,CDS,,0,0
rno-miR-9a-5p,NM_001107738,Itprid2,(((((((((.(((((((......&)))))))..))))))))).,3735,3754,0.9230769230769231,-18.5,1,0.006076958,0.5,0.8236687777777778,0.6302602025,-5.180080914529843,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107738,Itprid2,(((((((((..((.(((((....&)))))))..))))))))).,1505,1524,1.0,-18.3,1,0.002760345,0.397,0.2865992222222222,0.617810800125,-8.8616953074606,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107738,Itprid2,..(((((((((((.(((......&)))))))))))))).,1980,1995,1.0,-17.3,1,0.1387312,0.544,0.3096873727272727,0.1550633125,-5.813840636892696,14,15,14,CDS,,0,0
rno-miR-9a-5p,NM_001107740,Ctnnd1,.((((((((.(((((.(((((..&))))).))))))))))))).,2918,2938,0.9230769230769231,-19.6,1,0.002408157,0.559,2.3007437499999996,1.66839186125,-5.2688803859889095,18,20,13,CDS,,0,0
rno-miR-9a-5p,NM_001107740,Ctnnd1,(((..((((((((((((.((((.&))))))))).))))))).))).,1236,1258,0.9230769230769231,-18.8,1,0.005688752,0.5,0.42159689384615384,0.510429394,-11.088633895973327,19,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107740,Ctnnd1,(((((((((....((((((((.(&).))))))))..))))))))).,4618,4640,0.8461538461538461,-18.4,1,0.0001950462,0.632,-0.13940222222222218,0.34605064074999997,-12.640789312202793,18,22,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107741,Med19,(((((((((((((((((((....&.))))))))).)))))))))).,1660,1703,0.8461538461538461,-22.3,1,2.930697e-06,0.426,-0.013805749999999964,0.034441212500000006,-3.937574446201665,19,22,10,3UTR,,0,0
rno-miR-9a-5p,NM_001107743,Slc43a3,(((((((((.(((((((((....&.))))))).....))))))))))).,1017,1067,0.8461538461538461,-19.6,1,0.04023166,0.529,-0.4865118571428571,0.6113771912499999,-5.180080914529843,18,25,11,CDS,,0,0
rno-miR-9a-5p,NM_001107748,Slc35c1,.....((.((((((((((((...&.)))))))))))).)).,687,714,0.8461538461538461,-20.2,0,0.0009022528,0.397,0.03077366666666666,0.08278170750000001,-15.97923457263103,14,17,12,CDS,,0,0
rno-miR-9a-5p,NM_001107750,Tspan18,(((((((((((((.(((((....&)))))..)))).))))))))).,3121,3143,0.8461538461538461,-17.1,1,0.0007631594,0.544,1.5889901428571431,2.1138058025,-4.794414363722071,18,22,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107752,Ttc17,(((((((((((((.(.(((....&.))))))))))))))))).,1186,1215,1.0,-19.1,1,0.0004318998,0.515,1.9090186153846154,1.834150377875,-5.027463444025684,17,19,17,CDS,,0,0
rno-miR-9a-5p,NM_001107754,Traf6,((((.((((.(((((.(((((((&))))))).)))))))))..)))).,1640,1664,0.8461538461538461,-19.7,1,0.0008348828,0.559,2.4409085714285714,1.65505753875,-9.532167169645929,20,24,9,CDS,,0,0
rno-miR-9a-5p,NM_001107756,Nat10,((((((((.((((.(.(((((..&))))).).)))).)))))))).,1977,1999,0.9230769230769231,-17.6,1,0.00511925,0.441,1.99307935,1.437928271625,-6.083853102271447,18,22,8,CDS,,0,0
rno-miR-9a-5p,NM_001107757,Aven,((((.((((((((.(((......&))))))))))).)))).,582,599,0.8461538461538461,-17.4,1,1.277934e-05,0.485,0.027785875,0.16243370750000002,-8.913451538534543,15,17,11,CDS,,0,0
rno-miR-9a-5p,NM_001107759,Disp2,(((((((((.(((((((((....&.)))))).)))..))))))))).,4244,4297,0.9230769230769231,-22.7,1,4.23432e-05,0.397,0.9827989599999999,1.13295165375,-5.180080914529843,18,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001107759,Disp2,.....((((((((((((((....&))))).))))))))).,1467,1483,0.8461538461538461,-18.4,1,0.001984536,0.559,0.6571346733333333,1.2593569012499999,-13.6655996434504,14,16,9,CDS,,0,0
rno-miR-9a-5p,NM_001107766,Ttbk2,(((((((((((((((((.((.((&.)))).)))))))...........)))))))))).,3578,3618,0.8461538461538461,-21.2,1,0.02837051,0.397,2.328396571428571,1.95395594625,-3.937574446201665,21,35,10,CDS,,0,0
rno-miR-9a-5p,NM_001107768,Sema6d,((((((....(((((((((((((&)))).))))))))))))))).,1891,1912,0.8461538461538461,-19.2,1,0.002207372,0.456,1.2860415714285713,1.5393340187499995,-10.093792036827557,19,21,15,CDS,,0,0
rno-miR-9a-5p,NM_001107769,Slc24a5,..(((((((.(((((((((....&.)))))))))))))))).,1050,1075,0.9230769230769231,-18.5,1,5.562789e-06,0.5,1.8700959999999998,1.2144870987499996,-6.199507187700468,16,18,16,CDS,,0,0
rno-miR-9a-5p,NM_001107770,Sppl2a,......((((((((((((((...&.)))))))))))))).,1926,1955,0.9230769230769231,-19.3,0,0.002781125,0.529,-0.2739492642857143,0.09887331749999993,-15.566558404643448,14,16,14,3UTR,,0,0
rno-miR-9a-5p,NM_001107771,Anapc1,.(((((((((((((((((((...&)))))))......)))))))))))).,6597,6623,1.0,-23.5,1,0.0004731685,0.559,1.6498198400000001,2.0358280152499995,-3.793324837357118,19,26,12,3UTR,,0,0
rno-miR-9a-5p,NM_001107771,Anapc1,.((((((((...((((((((((.&))))).)))))...)))))))).,5081,5104,0.9230769230769231,-19.5,1,0.0007103852,0.412,2.024788354545455,2.051736976875,-11.207409090692002,18,23,8,CDS,,0,0
rno-miR-9a-5p,NM_001107772,Zc3h6,(((((((((.....(((((((..&))))))).))))))))).,1114,1132,1.0,-17.1,1,0.02735251,0.559,1.4612802222222223,1.4497033424999999,-13.4976292297232,16,18,9,CDS,,0,0
rno-miR-9a-5p,NM_001107773,Stk35,(((((((((.((((((.((....&.)).)))))).)))).))))).,2477,2517,0.9230769230769231,-18.8,1,0.06516775,0.471,1.9826077000000002,2.0092613165000004,-5.180080914529843,17,22,6,CDS,,0,0
rno-miR-9a-5p,NM_001107774,Itpa,(((((((.(((((..(((((((.&))))))))))))))))))).,552,572,0.8461538461538461,-18.5,1,0.0004387804,0.515,1.3155305571428573,1.6598557037500004,-7.843498853153337,19,20,19,CDS,,0,0
rno-miR-9a-5p,NM_001107775,Slc4a11,((((((((((((.((((......&))))..)))).)))))))).,942,962,0.9230769230769231,-16.9,1,0.0004588295,0.471,1.022990923076923,1.93260519275,-5.226705058867908,16,20,8,CDS,,0,0
rno-miR-9a-5p,NM_001107777,Siglec1,(((((((((.((((((((.....&))))))))..))))))))).,298,318,1.0,-19.9,1,0.0004598545,0.529,-0.055439388888888885,0.10262870625000005,-5.180080914529843,17,20,9,5UTR,,0,0
rno-miR-9a-5p,NM_001107777,Siglec1,(((((.....((((((((((...&))))))))))....))))).,5434,5454,1.0,-19.3,1,0.03632947,0.544,0.6582351,0.4399068645,-11.994750798020604,15,20,10,CDS,,0,0
rno-miR-9a-5p,NM_001107779,Trmt6,(((((((((.(((((((......&.)))))))...............))))))))).,350,391,0.8846153846153846,-17.7,1,0.05685974,0.559,-0.000692913,0.11506122773750004,-5.180080914529843,16,33,9,CDS,,0,0
rno-miR-9a-5p,NM_001107780,Hao1,(((.(((((((((..((((((..&)))))).))))))))).))).,1193,1214,0.9230769230769231,-20.6,1,0.0003178128,0.5,1.4216992222222222,1.7620691242499995,-8.561886198931896,18,21,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107781,Pak7,(((((((.(((((.((((.....&)))))))))..))))))).,1298,1317,0.8461538461538461,-17.9,1,4.391697e-05,0.441,1.6277422428571426,1.118692985,-7.1080492929027015,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107783,Kif16b,((((((((((((((((((((((.&)))))))))))))))...))))))).,4424,4450,1.0,-21.5,1,0.001877666,0.676,2.3207060239999993,2.3758362725,-3.937574446201665,22,26,15,3UTR,,0,0
rno-miR-9a-5p,NM_001107784,Polr3f,.((((.((((.(((((((.....&))))))))))).)))).,1573,1590,0.9230769230769231,-16.7,1,3.060552e-05,0.412,-0.10890095714285712,0.07529200124999996,-8.519058073960514,15,17,11,3UTR,,0,0
rno-miR-9a-5p,NM_001107786,Rin2,(((((((((.((((((((.....&))))).)))))))))))).,2570,2589,0.9230769230769231,-19.4,1,0.001440989,0.412,1.953260511111111,1.7400866112499995,-5.180080914529843,17,19,12,CDS,,0,0
rno-miR-9a-5p,NM_001107787,Pax1,...((((.(((((((((((....&.))))))))))).)))).,690,720,1.0,-20.8,1,9.820274e-05,0.412,2.2211787636363636,2.0129764249999997,-8.82817512285937,15,18,11,5UTR,,0,0
rno-miR-9a-5p,NM_001107788,Gzf1,..(((((.(((((.((((((((.&)))))))))))))))))).,578,597,0.9230769230769231,-20.0,1,0.001076488,0.471,1.4844374999999999,1.4610743287499999,-8.127475566073326,18,19,18,CDS,,0,1
rno-miR-9a-5p,NM_001107788,Gzf1,..(((((((((((((((((....&.)))))))))).))))))).,91,120,0.8461538461538461,-22.5,1,2.670075e-06,0.294,-0.4648568166666667,0.011172760012500012,-4.95700071937229,17,20,10,5UTR,,0,1
rno-miR-9a-5p,NM_001107790,Tpx2,(((((((((.(((.(((((((..&)))))))..)))....))))))))).,1541,1567,1.0,-19.7,1,0.007459442,0.529,2.0651615555555556,1.4141799014999998,-6.03692083205025,19,26,9,CDS,,0,0
rno-miR-9a-5p,NM_001107790,Tpx2,(((((((((..(((((((.....&.))))))).............))))))))).,2355,2398,0.8846153846153846,-18.7,1,0.01349783,0.456,1.680898,1.41502513125,-8.004855389940193,16,31,9,CDS,,0,0
rno-miR-9a-5p,NM_001107793,Acss2,((((((((((....(((((.(((&))).)))))..)))))))))).,1616,1638,0.9230769230769231,-19.3,1,3.307326e-05,0.471,1.5658441,1.9107618408750005,-12.25512276139502,18,22,10,CDS,,0,0
rno-miR-9a-5p,NM_001107794,Myh7b,((((((((((((..(((((((..&.)))))))...)))))))))))).,5431,5460,1.0,-22.5,1,9.464321e-05,0.485,2.5594976666666667,2.1598604412499998,-6.083544976388314,19,24,12,CDS,,0,0
rno-miR-9a-5p,NM_001107794,Myh7b,((((.(((((((((.((.((((.&)))).)).))))))))).)))).,3830,3853,0.8461538461538461,-20.5,1,0.0008964543,0.397,1.7077167777777775,1.7162759738749997,-8.79206118126477,19,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001107795,Phf20,(((((((.((((((((((.(((.&))))))))......))))).))))))).,2424,2452,1.0,-18.8,1,0.002814844,0.456,1.7224900625000001,1.8409309462500003,-6.251209375382295,20,28,8,CDS,,0,0
rno-miR-9a-5p,NM_001107796,Fam83d,((((((((((((..(((((....&))))).....)))))))))))).,256,279,0.9230769230769231,-21.7,1,0.0002493432,0.309,0.67679185,0.969556905,-6.083544976388314,17,23,12,CDS,,0,0
rno-miR-9a-5p,NM_001107797,Chd6,(((((((((((((.((((((((.&)))))))).))))))....))))))).,7978,8005,0.8461538461538461,-21.5,1,0.00287586,0.426,1.906806452941177,2.2724395667499993,-4.794414363722071,21,27,8,CDS,,0,0
rno-miR-9a-5p,NM_001107797,Chd6,(((((((((((((..((((((..&.))))))..................))))))))))))).,4297,4344,0.8461538461538461,-20.0,1,0.000151056,0.471,1.2327796000000002,0.607124585,-5.529863923972706,19,39,13,CDS,,0,0
rno-miR-9a-5p,NM_001107797,Chd6,((((((((((((.((((((....&))))))))))....................)))))))).,3845,3884,0.8461538461538461,-19.3,1,2.401621e-05,0.471,1.4397961249999998,1.1659958912499997,-5.226705058867908,18,39,10,CDS,,0,0
rno-miR-9a-5p,NM_001107798,Gdap1l1,((((.(((((.((((((((((..&)))))))))))))))...)))).,189,212,0.9615384615384616,-18.1,1,0.00418907,0.426,1.8524725,1.9365550612500004,-10.881386096424487,19,23,15,CDS,,0,0
rno-miR-9a-5p,NM_001107799,Fitm2,..(((((((.(((((((.(....&).)))))))))))))).,3532,3549,0.8461538461538461,-16.3,1,2.080255e-06,0.441,-0.2958977857142857,0.4034285897500001,-6.199507187700468,15,17,14,3UTR,,0,0
rno-miR-9a-5p,NM_001107800,Stk4,(((((((((((((..(((((...&.))))).))))))))))))).,245,272,1.0,-21.1,1,0.02087131,0.456,2.276787923076923,2.0261366479999996,-5.529863923972706,18,21,13,CDS,,0,0
rno-miR-9a-5p,NM_001107800,Stk4,.((.(((.((((((((((.(((.&)))..))))))))))))).)).,1137,1159,0.8461538461538461,-19.2,1,6.241978e-05,0.441,1.77133328,1.64846796625,-9.138982041496941,18,22,13,CDS,,0,0
rno-miR-9a-5p,NM_001107805,Nfatc2,.(((((((..((((((((.....&.))))))))....))))))).,3258,3285,1.0,-19.2,1,0.0008871273,0.574,1.829731,1.3199681499999998,-6.09222096393106,15,21,8,3UTR,,0,1
rno-miR-9a-5p,NM_001107806,Npepl1,(((.((.((((((.((((((((.&)))))))).)))))).)).))).,416,439,0.9230769230769231,-19.9,1,0.007790921,0.5,1.616751875,1.400717326125,-9.37012317355258,19,23,8,CDS,,0,0
